label,synonym,attnMap,sim_score,position,first
person,mollycoddler,0.14563777,14.37,2,bicycle
person,advocator,0.03234199,13.99,2,bicycle
person,drooler,0.10613251,13.44,2,bicycle
person,proponent,0.15004039,13.07,2,bicycle
person,capturer,0.132454,12.9,2,bicycle
person,compeer,0.08258076,12.9,2,bicycle
person,stooper,0.10718782,12.9,2,bicycle
person,winner,0.101956815,12.72,2,bicycle
person,adventurer,0.06664079,12.55,2,bicycle
person,affiant,0.07012718,12.55,2,bicycle
person,slobberer,0.081621215,12.38,2,bicycle
person,posturer,0.029488085,12.38,2,bicycle
person,unraveller,0.09016174,12.05,2,bicycle
person,neglecter,0.15691088,11.72,2,bicycle
person,measurer,0.03745018,11.56,2,bicycle
person,first-rater,0.06713071,11.09,2,bicycle
person,winker,0.102877505,11.09,2,bicycle
person,vanisher,0.06772904,10.78,2,bicycle
person,beguiler,0.082552485,10.49,2,bicycle
person,mutilator,0.06725226,10.49,2,bicycle
person,optimist,0.14439902,10.34,2,bicycle
person,victim,0.1548062,10.34,2,bicycle
person,roundhead,0.040060513,10.2,2,bicycle
person,abjurer,0.063131884,10.2,2,bicycle
person,baulker,0.06737099,9.92,2,bicycle
person,slayer,0.13599937,9.92,2,bicycle
person,free_spirit,0.08548188,9.64,3,bicycle
person,second-rater,0.10672197,9.37,3,bicycle
person,crawler,0.16953228,9.11,3,bicycle
person,extrovert,0.14566682,8.86,3,bicycle
person,contestant,0.0037778781,8.61,3,bicycle
person,saver,0.12459113,8.61,3,bicycle
person,granter,0.14878236,8.48,3,bicycle
person,waker,0.05491127,8.48,3,bicycle
person,socializer,0.21155584,8.36,3,bicycle
person,individual,0.08506073,8.25,3,bicycle
person,riser,0.019755358,8.25,3,bicycle
person,mover_and_shaker,0.15859304,8.25,3,bicycle
person,forerunner,0.080754995,8.25,3,bicycle
person,commoner,0.16798142,8.12,3,bicycle
person,toreador,0.022305839,8.12,3,bicycle
person,allayer,0.09312231,8.12,3,bicycle
person,traveler,0.15380576,8.12,3,bicycle
person,muscle-builder,0.107502356,8.12,3,bicycle
person,transfer,0.20175819,8.12,3,bicycle
person,succeeder,0.22207324,8.12,3,bicycle
person,imitator,0.11590355,8.12,3,bicycle
person,warrior,0.09735181,8.01,3,bicycle
person,creditor,0.16956747,7.9,3,bicycle
person,miracle_worker,0.17792049,7.78,3,bicycle
person,balker,0.075544365,7.78,3,bicycle
person,disentangler,0.10126417,7.78,3,bicycle
person,leader,0.1252569,7.67,3,bicycle
person,partner,0.19476096,7.67,3,bicycle
person,extravert,0.113778226,7.56,3,bicycle
person,topper,0.064671256,7.56,3,bicycle
person,indigene,0.088820204,7.56,3,bicycle
person,abator,0.038682837,7.56,3,bicycle
person,propositus,0.010628531,7.45,3,bicycle
person,unskilled_person,0.103596844,7.45,3,bicycle
person,stigmatic,0.15405932,7.34,3,bicycle
person,celebrater,0.18305217,7.34,3,bicycle
person,faddist,0.06467045,7.34,3,bicycle
person,endomorph,0.04252322,7.14,3,bicycle
person,gainer,0.15455428,7.14,3,bicycle
person,preserver,0.07661257,7.03,3,bicycle
person,right-hander,0.06278415,7.03,3,bicycle
person,scourge,0.18578194,7.03,3,bicycle
person,loose_cannon,0.066933826,6.83,3,bicycle
person,have,0.066980846,6.83,3,bicycle
person,sniveler,0.120171174,6.83,3,bicycle
person,juvenile_person,0.15860985,6.73,3,bicycle
person,modifier,0.04685249,6.54,3,bicycle
person,personage,0.12561867,6.54,3,bicycle
person,abstainer,0.09044746,6.54,3,bicycle
person,man,0.16979942,6.45,3,bicycle
person,spitter,0.08453922,6.45,3,bicycle
person,dribbler,0.085315906,6.45,3,bicycle
person,good_person,0.16387151,6.35,3,bicycle
person,squirmer,0.107354775,6.35,3,bicycle
person,southpaw,0.043755103,6.17,3,bicycle
person,gambler,0.10874631,6.17,3,bicycle
person,fighter,0.06130845,6.17,3,bicycle
person,image,0.12949765,6.17,3,bicycle
person,gatekeeper,0.05883322,6.08,3,bicycle
person,restrainer,0.20377359,6.03,3,bicycle
person,doubter,0.122101,6.03,3,bicycle
person,undoer,0.12674293,5.99,3,bicycle
person,handicapped_person,0.2018921,5.94,3,bicycle
person,percher,0.13211975,5.9,3,bicycle
person,wriggler,0.05805207,5.86,3,bicycle
person,miracle_man,0.13628717,5.81,3,bicycle
person,tapper,0.05224812,5.73,3,bicycle
person,peer,0.15196359,5.73,3,bicycle
person,needer,0.065494366,5.69,3,bicycle
person,thrower,0.15167712,5.69,3,bicycle
person,ape,0.07488567,5.69,3,bicycle
person,survivor,0.11820173,5.69,3,bicycle
person,frame,0.11177904,5.61,3,bicycle
person,dyslectic,0.11706581,5.56,3,bicycle
person,quester,0.022790268,5.56,3,bicycle
person,scrapper,0.035357744,5.52,3,bicycle
person,excuser,0.11328201,5.48,3,bicycle
person,complexifier,0.11731754,5.48,3,bicycle
person,second_person,0.08948199,5.48,3,bicycle
person,stranger,0.15637659,5.4,3,bicycle
person,thirster,0.06004213,5.36,3,bicycle
person,habitant,0.08603547,5.36,3,bicycle
person,observer,0.10403815,5.28,3,bicycle
person,rester,0.109314755,5.28,3,bicycle
person,manipulator,0.10958617,5.24,3,bicycle
person,sniffler,0.06278939,5.24,3,bicycle
person,totemist,0.03839582,5.21,3,bicycle
person,emulator,0.09492569,5.21,3,bicycle
person,good_guy,0.12450744,5.17,3,bicycle
person,third-rater,0.10828629,5.09,3,bicycle
person,achiever,0.11521558,5.09,3,bicycle
person,neutral,0.14089936,5.05,3,bicycle
person,testator,0.09496022,5.05,3,bicycle
person,engineer,0.16651762,4.9,3,bicycle
person,enrollee,0.08421715,4.83,3,bicycle
person,righthander,0.08978573,4.83,3,bicycle
person,tagger,0.08229495,4.83,3,bicycle
person,nonpartisan,0.18472907,4.83,3,bicycle
person,nonworker,0.13631783,4.73,3,bicycle
person,antagonist,0.12580325,4.73,3,bicycle
person,beholder,0.11935088,4.66,3,bicycle
person,mestizo,0.043171227,4.66,3,bicycle
person,unwelcome_person,0.15576345,4.62,3,bicycle
person,socialiser,0.1291979,4.59,3,bicycle
person,stigmatist,0.21797045,4.59,3,bicycle
person,suspect,0.14069986,4.59,3,bicycle
person,figure,0.064309545,4.55,3,bicycle
person,battler,0.07657872,4.52,3,bicycle
person,Water_Bearer,0.143742,4.52,3,bicycle
person,clumsy_person,0.087902516,4.49,3,bicycle
person,onanist,0.046506096,4.49,3,bicycle
person,left-hander,0.020140002,4.42,3,bicycle
person,sniffer,0.041679192,4.39,3,bicycle
person,chassis,0.1123665,4.39,3,bicycle
person,muscleman,0.09690412,4.39,3,bicycle
person,ouster,0.15789506,4.35,3,bicycle
person,nonmember,0.10641722,4.29,3,bicycle
person,segregate,0.14217876,4.29,3,bicycle
person,wight,0.109650016,4.23,3,bicycle
person,pussycat,0.06934729,4.23,3,bicycle
person,visually_impaired_person,0.1825885,4.19,3,bicycle
person,seeker,0.0772268,4.16,3,bicycle
person,sprawler,0.15456372,4.16,3,bicycle
person,musclebuilder,0.0915489,4.1,3,bicycle
person,toucher,0.12662055,4.1,3,bicycle
person,orphan,0.14983077,4.1,3,bicycle
person,White,0.09178392,4.07,3,bicycle
person,explorer,0.0920796,4.04,3,bicycle
person,archaist,0.03644751,3.98,3,bicycle
person,yawner,0.23791695,3.98,3,bicycle
person,effector,0.07853069,3.98,3,bicycle
person,causal_agent,0.23740254,3.92,3,bicycle
person,technologist,0.13070187,3.92,3,bicycle
person,pursuer,0.07992977,3.92,3,bicycle
person,trier,0.038693916,3.89,3,bicycle
person,precursor,0.09536271,3.83,3,bicycle
person,untier,0.1058481,3.72,3,bicycle
person,debitor,0.109148905,3.72,3,bicycle
person,pansexual,0.108607605,3.69,3,bicycle
person,attempter,0.10381349,3.64,3,bicycle
person,adult,0.081559785,3.61,3,bicycle
person,yearner,0.13185936,3.58,3,bicycle
person,applier,0.08687601,3.58,3,bicycle
person,masturbator,0.069124766,3.53,3,bicycle
person,survivalist,0.11544373,3.48,3,bicycle
person,opposer,0.11340342,3.48,3,bicycle
person,worker,0.16110276,3.45,3,bicycle
person,fiduciary,0.23125803,3.45,3,bicycle
person,shaker,0.0,3.42,3,bicycle
person,unusual_person,0.105033346,3.32,3,bicycle
person,homo,0.15892395,3.27,3,bicycle
person,subject,0.120654315,3.25,3,bicycle
person,candidate,0.100938,3.25,3,bicycle
person,aper,0.08286736,3.22,3,bicycle
person,decedent,0.09773143,3.22,3,bicycle
person,transsexual,0.15492049,3.2,3,bicycle
person,blackamoor,0.0069462135,3.17,3,bicycle
person,unfortunate_person,0.20188959,3.17,3,bicycle
person,native,0.08209167,3.17,3,bicycle
